match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Lille vs Reims,1X2,Home,1.94,0.5808481404140904,0.5154639175257733,0.06538422288831713,False,-10.0,Ligue 1,1,2023-09-26
Ath Bilbao vs Getafe,O/U,Over 2.5,2.4,0.4918349524148944,0.4166666666666667,0.0751682857482277,True,14.0,La Liga,1,2023-09-27
Olympiakos vs Aris,O/U,Over 2.5,1.86,0.5937249293924427,0.5376344086021505,0.0560905207902922,True,8.600000000000001,Super League,1,2023-09-27
Twente vs Vitesse,1X2,Home,1.38,0.7851884455659811,0.7246376811594204,0.06055076440656071,True,3.799999999999999,Eredivisie,1,2023-09-27
Club Brugge vs Genk,1X2,Home,1.79,0.6872982375106669,0.5586592178770949,0.12863901963357194,False,-10.0,Jupiler Pro League,1,2023-09-28
Granada vs Betis,1X2,Home,3.04,0.4438787828689213,0.32894736842105265,0.11493141444786864,False,-10.0,La Liga,1,2023-09-28
Hoffenheim vs Dortmund,1X2,Away,2.11,0.6023992506262552,0.47393364928909953,0.12846560133715568,True,11.099999999999998,Bundesliga,1,2023-09-29
Sociedad vs Ath Bilbao,O/U,Over 2.5,2.36,0.48434001707733654,0.42372881355932207,0.06061120351801447,True,13.599999999999998,La Liga,1,2023-09-30
Vallecano vs Mallorca,O/U,Over 2.5,2.45,0.5011013768046885,0.4081632653061224,0.09293811149856607,True,14.500000000000002,La Liga,1,2023-09-30
Vallecano vs Mallorca,1X2,Home,2.18,0.5617646820694077,0.4587155963302752,0.10304908573913246,False,-10.0,La Liga,1,2023-09-30
Istanbulspor vs Antalyaspor,O/U,Under 2.5,2.05,0.5561028041165661,0.48780487804878053,0.06829792606778556,False,-10.0,Super Lig,1,2023-09-30
Sivasspor vs Hatayspor,O/U,Under 2.5,1.9,0.5837513878765541,0.5263157894736842,0.057435598402869936,True,9.0,Super Lig,1,2023-09-30
Mechelen vs Antwerp,O/U,Under 2.5,2.16,0.5348274220723391,0.4629629629629629,0.07186445910937622,True,11.600000000000001,Jupiler Pro League,1,2023-09-30
Oud-Heverlee Leuven vs Standard,1X2,Home,2.29,0.5369123897171553,0.4366812227074236,0.10023116700973167,False,-10.0,Jupiler Pro League,1,2023-09-30
Heidenheim vs Union Berlin,1X2,Home,3.07,0.4765460046002903,0.32573289902280134,0.15081310557748895,True,20.7,Bundesliga,1,2023-09-30
Kilmarnock vs St Mirren,1X2,Home,2.36,0.5151009578727404,0.42372881355932207,0.09137214431341828,False,-10.0,Premiership,1,2023-09-30
St. Gilloise vs Charleroi,1X2,Home,1.58,0.7617888008193259,0.6329113924050632,0.12887740841426265,True,5.800000000000001,Jupiler Pro League,1,2023-10-01
Club Brugge vs St Truiden,O/U,Over 2.5,1.58,0.6834235152426572,0.6329113924050632,0.05051212283759399,False,-10.0,Jupiler Pro League,1,2023-10-01
Club Brugge vs St Truiden,1X2,Home,1.39,0.7832525609813207,0.7194244604316548,0.06382810054966592,False,-10.0,Jupiler Pro League,1,2023-10-01
Darmstadt vs Werder Bremen,1X2,Home,2.8,0.45537809822538766,0.35714285714285715,0.09823524108253051,True,18.0,Bundesliga,1,2023-10-01
Rennes vs Nantes,1X2,Home,1.52,0.7665820314306024,0.6578947368421053,0.10868729458849713,True,5.2,Ligue 1,1,2023-10-01
Karagumruk vs Kasimpasa,O/U,Under 2.5,2.14,0.5372657348823205,0.4672897196261682,0.06997601525615232,False,-10.0,Super Lig,1,2023-10-01
Heracles vs Zwolle,O/U,Under 2.5,2.37,0.49242893487796935,0.42194092827004215,0.0704880066079272,False,-10.0,Eredivisie,1,2023-10-01
Excelsior vs Sparta Rotterdam,1X2,Home,3.43,0.40236528146019185,0.29154518950437314,0.11082009195581871,True,24.3,Eredivisie,1,2023-10-01
Kayserispor vs Buyuksehyr,O/U,Under 2.5,1.94,0.5661273143614673,0.5154639175257733,0.0506633968356941,True,9.399999999999999,Super Lig,1,2023-10-02
Luton vs Burnley,1X2,Home,2.92,0.4348003326299516,0.3424657534246575,0.09233457920529409,False,-10.0,Premier League,1,2023-10-03
Charleroi vs RWD Molenbeek,O/U,Under 2.5,2.23,0.5094248479504944,0.4484304932735426,0.060994354676951745,False,-10.0,Jupiler Pro League,1,2023-10-06
M'gladbach vs Mainz,1X2,Home,2.06,0.5936359667472688,0.4854368932038835,0.10819907354338532,False,-10.0,Bundesliga,1,2023-10-06
Volendam vs Utrecht,O/U,Under 2.5,2.52,0.4917300806018631,0.3968253968253968,0.09490468377646627,True,15.2,Eredivisie,1,2023-10-06
Stuttgart vs Wolfsburg,1X2,Home,2.0,0.6119187137085256,0.5,0.11191871370852557,True,10.0,Bundesliga,1,2023-10-07
Dortmund vs Union Berlin,O/U,Over 2.5,1.63,0.7204356876302189,0.6134969325153374,0.10693875511488149,True,6.299999999999999,Bundesliga,1,2023-10-07
Dortmund vs Union Berlin,1X2,Home,1.61,0.7468659896270893,0.6211180124223602,0.12574797720472908,True,6.100000000000001,Bundesliga,1,2023-10-07
Crystal Palace vs Nott'm Forest,1X2,Home,2.24,0.5965845854419338,0.4464285714285714,0.15015601401336243,False,-10.0,Premier League,1,2023-10-07
Everton vs Bournemouth,1X2,Home,1.97,0.6117455916910866,0.5076142131979695,0.10413137849311704,True,9.7,Premier League,1,2023-10-07
Vitesse vs Excelsior,O/U,Under 2.5,2.25,0.4947510681349411,0.4444444444444444,0.050306623690496655,True,12.5,Eredivisie,1,2023-10-07
Almere City vs Waalwijk,O/U,Under 2.5,2.4,0.5216887606196027,0.4166666666666667,0.10502209395293599,True,14.0,Eredivisie,1,2023-10-07
Pendikspor vs Sivasspor,O/U,Under 2.5,2.02,0.5679658620355896,0.49504950495049505,0.07291635708509459,False,-10.0,Super Lig,1,2023-10-07
