match,market,selection,odds,model_prob,implied_prob,edge,result,pnl,league,tier,date
Waregem vs Oud-Heverlee Leuven,O/U,Under 2.5,2.41,0.4843243948083973,0.41493775933609955,0.06938663547229773,L,-10.0,Jupiler Pro League,1,2022-10-08
Milan vs Juventus,1X2,Home,2.11,0.592679321800875,0.47393364928909953,0.11874567251177548,W,11.099999999999998,Serie A,1,2022-10-08
Augsburg vs Wolfsburg,1X2,Home,2.96,0.44926340572050477,0.33783783783783783,0.11142556788266694,L,-10.0,Bundesliga,1,2022-10-08
Portimonense vs Porto,O/U,Under 2.5,2.07,0.5363873012975178,0.48309178743961356,0.05329551385790421,W,10.7,Liga Portugal,1,2022-10-08
Burgos vs Alaves,1X2,Home,2.95,0.465071768950557,0.3389830508474576,0.1260887181030994,W,19.5,Segunda Division,2,2022-10-08
Club Brugge vs Westerlo,1X2,Home,1.56,0.7075768350290361,0.641025641025641,0.06655119400339515,L,-10.0,Jupiler Pro League,1,2022-10-08
Blackpool vs Watford,1X2,Home,3.24,0.4010390359251169,0.30864197530864196,0.09239706061647496,W,22.400000000000002,Championship,2,2022-10-08
Bordeaux vs Metz,1X2,Home,2.28,0.5265909288623616,0.4385964912280702,0.08799443763429138,W,12.799999999999997,Ligue 2,2,2022-10-08
Shrewsbury vs Milton Keynes Dons,O/U,Over 2.5,2.29,0.4874341291915787,0.4366812227074236,0.05075290648415509,W,12.9,League One,3,2022-10-08
Hansa Rostock vs Paderborn,O/U,Under 2.5,2.2,0.5165807868310378,0.45454545454545453,0.06203533228558328,L,-10.0,2. Bundesliga,2,2022-10-08
Nijmegen vs Excelsior,O/U,Under 2.5,2.43,0.5219126055153113,0.4115226337448559,0.11038997177045534,W,14.3,Eredivisie,1,2022-10-08
Braunschweig vs St Pauli,O/U,Under 2.5,2.21,0.5287159788017344,0.45248868778280543,0.07622729101892894,L,-10.0,2. Bundesliga,2,2022-10-08
Almeria vs Vallecano,1X2,Home,3.01,0.4604547100251448,0.33222591362126247,0.12822879640388235,W,20.099999999999998,La Liga,1,2022-10-08
Lincoln vs Charlton,1X2,Home,2.7,0.4515482780944489,0.37037037037037035,0.08117790772407857,L,-10.0,League One,3,2022-10-08
Bradford vs Stockport,1X2,Home,2.42,0.5461470030111732,0.4132231404958678,0.13292386251530547,L,-10.0,League Two,4,2022-10-08
Northampton vs Salford,1X2,Home,2.48,0.49805353121172713,0.40322580645161293,0.0948277247601142,L,-10.0,League Two,4,2022-10-08
Casa Pia vs Vizela,1X2,Home,2.39,0.5729706433502506,0.41841004184100417,0.15456060150924644,L,-10.0,Liga Portugal,1,2022-10-09
Roma vs Lecce,O/U,Under 2.5,2.0,0.5721770598209721,0.5,0.07217705982097211,L,-10.0,Serie A,1,2022-10-09
Udinese vs Atalanta,1X2,Home,2.56,0.4924928038490393,0.390625,0.10186780384903932,L,-10.0,Serie A,1,2022-10-09
Kilmarnock vs Hearts,1X2,Home,3.28,0.399376196063551,0.3048780487804878,0.09449814728306322,L,-10.0,Premiership,1,2022-10-09
Vitesse vs For Sittard,O/U,Under 2.5,2.32,0.5083966919773355,0.4310344827586207,0.07736220921871478,L,-10.0,Eredivisie,1,2022-10-09
Aris vs AEK,O/U,Over 2.5,2.34,0.48656429197633033,0.4273504273504274,0.059213864625902946,L,-10.0,Super League,1,2022-10-09
Aris vs AEK,1X2,Home,2.8,0.4437606856788366,0.35714285714285715,0.08661782853597944,L,-10.0,Super League,1,2022-10-09
Panathinaikos vs Asteras Tripolis,O/U,Over 2.5,2.13,0.5223638598442897,0.4694835680751174,0.052880291769172305,L,-10.0,Super League,1,2022-10-09
Sudtirol vs Benevento,1X2,Home,2.94,0.43291720474903866,0.3401360544217687,0.09278115032726997,L,-10.0,Serie B,2,2022-10-09
Brest vs Lorient,1X2,Away,3.05,0.4569215213158412,0.3278688524590164,0.12905266885682476,W,20.5,Ligue 1,1,2022-10-09
Rennes vs Nantes,1X2,Home,1.51,0.7240083508688484,0.6622516556291391,0.06175669523970928,W,5.1,Ligue 1,1,2022-10-09
Arsenal vs Liverpool,1X2,Home,2.58,0.4937903726836697,0.38759689922480617,0.10619347345886354,W,15.8,Premier League,1,2022-10-09
Utrecht vs AZ Alkmaar,1X2,Away,2.28,0.5172818980419611,0.4385964912280702,0.07868540681389091,W,12.799999999999997,Eredivisie,1,2022-10-09
Stuttgart vs Union Berlin,O/U,Over 2.5,2.15,0.5422491586921163,0.46511627906976744,0.07713287962234888,L,-10.0,Bundesliga,1,2022-10-09
Stuttgart vs Union Berlin,1X2,Away,2.87,0.5295402557074975,0.3484320557491289,0.18110819995836863,W,18.700000000000003,Bundesliga,1,2022-10-09
Cartagena vs Leganes,1X2,Home,2.25,0.5918026538408636,0.4444444444444444,0.1473582093964192,L,-10.0,Segunda Division,2,2022-10-09
Nott'm Forest vs Aston Villa,1X2,Home,3.35,0.46235019624180684,0.29850746268656714,0.1638427335552397,L,-10.0,Premier League,1,2022-10-10
Sochaux vs St Etienne,1X2,Home,1.98,0.5896276287052351,0.5050505050505051,0.08457712365473002,W,9.8,Ligue 2,2,2022-10-10
Fiorentina vs Lazio,1X2,Away,2.87,0.4977509461258426,0.3484320557491289,0.1493188903767137,W,18.700000000000003,Serie A,1,2022-10-10
Santander vs Zaragoza,1X2,Home,3.17,0.39917347635821954,0.31545741324921134,0.0837160631090082,W,21.7,Segunda Division,2,2022-10-12
Ibiza vs Eibar,1X2,Home,3.18,0.40431233395680555,0.31446540880503143,0.08984692515177412,L,-10.0,Segunda Division,2,2022-10-13
St Pauli vs Hamburg,O/U,Under 2.5,2.08,0.5432655241197331,0.4807692307692307,0.06249629335050233,L,-10.0,2. Bundesliga,2,2022-10-14
Accrington vs Derby,1X2,Home,3.14,0.4139737825780253,0.3184713375796178,0.09550244499840749,L,-10.0,League One,3,2022-10-15
Lorient vs Reims,O/U,Over 2.5,1.87,0.5871579178392761,0.53475935828877,0.052398559550506096,L,-10.0,Ligue 1,1,2022-10-15
Lorient vs Reims,1X2,Home,2.27,0.6223120995472524,0.44052863436123346,0.18178346518601896,L,-10.0,Ligue 1,1,2022-10-15
Andorra vs Alaves,1X2,Home,2.76,0.4642979838144781,0.3623188405797102,0.10197914323476792,L,-10.0,Segunda Division,2,2022-10-15
Fortuna Dusseldorf vs Nurnberg,1X2,Home,1.87,0.613617781159083,0.53475935828877,0.07885842287031308,L,-10.0,2. Bundesliga,2,2022-10-15
Konyaspor vs Gaziantep,1X2,Home,1.83,0.6085462523762522,0.5464480874316939,0.06209816494455822,L,-10.0,Super Lig,1,2022-10-15
Kayserispor vs Galatasaray,O/U,Under 2.5,2.06,0.56464551896803,0.4854368932038835,0.07920862576414645,L,-10.0,Super Lig,1,2022-10-15
Atalanta vs Sassuolo,O/U,Under 2.5,2.22,0.5081732171733013,0.4504504504504504,0.05772276672285093,L,-10.0,Serie A,1,2022-10-15
Volos NFC vs Levadeiakos,1X2,Home,1.77,0.6802553206767306,0.5649717514124294,0.11528356926430117,W,7.7,Super League,1,2022-10-15
Magdeburg vs Braunschweig,O/U,Under 2.5,2.4,0.5236944930438395,0.4166666666666667,0.10702782637717284,W,14.0,2. Bundesliga,2,2022-10-15
Cambuur vs Vitesse,O/U,Under 2.5,2.12,0.5400468257543817,0.4716981132075471,0.06834871254683456,L,-10.0,Eredivisie,1,2022-10-15
